objectid,parentid,filename,image_alt_text,title,subject,description,location,creator,publisher,contributor,date,archival date,date digitized,type,type_legacy,format,format_legacy,source,language,rights,rights_legacy,rightsstatement,display_template,object_location,image_small,image_thumb,title_legacy,unmapped_legacy,cdmid,cdmcreated,cdmmodified,cdmfile,cdmpath,thumbnailURL,viewerURL,structure
594b600,,594b600.jpg,"A collection of small portrait images featuring children. There are four rows of school portraits, each depicting young boys and girls, all facing forward. In the center is text that reads: ""1959-1960 A.J. Winters Elementary Fourth Grade Mrs. Cheney.""",1959-1960 AJ Winters Fourth Grade Class,students;class portraits;elementary schools,"Class composite photographs from A. J. Winters Elementary School, Montpelier, Idaho  Row 1:  Mrs. Cheney, unknown, Lucretia Tilley, Robyn Williamson, Linda Peterson, Doris Hymas, unknown, unknown   Row 2:  Cheryl Williams, Linda Arnell, Penny Pitchford,  Ann Rowsell, Craig Ipsen, unknown  Row 3:  Steven Derricott, Eldena Griffith, Wallace Lee, Steven Nelson, Nancy Cochran, Dee Swa, Lyndon Parks, Roger Hunzeker  Row 4:  Vicki ?, Leesa Williams, David Johnson, unknown, unknown, Cal Davidson, Gary Heer, Gary Thomas.","Montpelier, Idaho","Enterprise School Photos, Tulsa, OK","Bear Lake County Library, Montpelier, Idaho",A.J. Winters Elementary School,1959,1959-1960,2009-05-14,Image;StillImage,,image/jpeg,Photograph,68psharpe75,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""","Photographs used with copyright permission from Lifetouch National School Studios, Inc.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/594b600.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/594b600_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/594b600_th.jpg,1959 A. J. Winters Elementary School  Fourth Grade   Mrs. Cheney,We apologize for misspelled names and misidentified students.  Please send corrections to blkcolib@dcdi.net.,13,2009-05-14,2009-05-14,14.jp2,/p151201coll15/image/14.jp2,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll15&CISOPTR=13,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll15/id/13,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll15&CISOPTR=13
594c600,,594c600.jpg,"A grid of individual portraits featuring children and one adult. The adult is in the top left corner and appears to be a teacher. Each child is smiling and dressed in typical school attire from the late 1950s to early 1960s. In the center, there is text that reads ""1959-1960 A.J. Winters Elementary Fourth Grade Mrs. Thiel.""",Mrs Thiel's 1959-1960 Fourth Grade Class,children;class portraits;elementary schools,"Class composite photographs from A. J. Winters Elementary School, Montpelier, Idaho  Row 1:  Terry Smith, Pam Larsen, Mary Pendrey, Brenda Tueller, Judy Glenn, Alan Doman, Walter Bewley   Row 2:  Brian Evans, Teresa Black, Fred Hymas, Kathy Spratt, Sylvia Thornock    Row 3:  Tim Hoff, Bill Vermaas, Velvet Taylor, Kevin Moss, Billy Cobb, unknown, Gary Twiss, Vicky Velasquez   Row 4:  James Irving, Eric Jensen, Sylvia Thornock, Marie Nelson, Randy Gregerson, Sheila Homer, Brenda Hill, Lynn Keetch.","Montpelier, Idaho","Enterprise School Photos, Tulsa, OK","Bear Lake County Library, Montpelier, Idaho",A.J. Winters Elementary School,1959,1959-1960,2009-05-14,Image;StillImage,,image/jpeg,Photograph,68staff.jpg,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""","Photographs used with copyright permission from Lifetouch National School Studios, Inc.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/594c600.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/594c600_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/594c600_th.jpg,1959 A. J. Winters Elementary School  Fourth Grade   Mrs. Thiel,We apologize for misspelled names and misidentified students.  Please send corrections to blkcolib@dcdi.net.,14,2009-05-14,2009-05-14,15.jp2,/p151201coll15/image/15.jp2,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll15&CISOPTR=14,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll15/id/14,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll15&CISOPTR=14
595a600,,595a600.jpg,"A collection of individual portrait-style images arranged in rows. There are three rows of children, each featuring different boys and girls with various hairstyles and clothing styles typical of the time period. Above the first row is a text that reads: ""1959-1960 A.J. Winters Elementary Fifth Grade Mrs. Clayton.""",1959-1960 AJ Winters Elementary Fifth Grade Class,students;class portraits;elementary schools,"Class composite photographs from A. J. Winters Elementary School, Montpelier, Idaho   Row 1:  Mrs. Clayton, Ted  Larsen, Bob Powell, Ann Marie Welker, Kiera Lewis, Ellen Grunig, Linda Beutler, Bruce Powellson   Row 2:  Mike Homer, Darrell Smith,  unknown, Mary Kay Anderson, James Twiss, Lynn Nelson   Row 3:  Frank Lloyd, James Talbot, David Grandy, Christie Rasmussen, Donald Grunig, Karl King, Jeffrey Perkins, Judy Stewart    Rob 4:  Patsy Sparks, Nancy Stephens, unknown, Kathy Peterson, Gaylon Clayton, Sandy Haddock, unknown, Kathy Peterson, Mike Arnell","Montpelier, Idaho","Enterprise School Photos, Tulsa, OK","Bear Lake County Library, Montpelier, Idaho",A.J. Winters Elementary School,1959,1959-1960,2009-05-14,Image;StillImage,,image/jpeg,Photograph,,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""","Photographs used with copyright permission from Lifetouch National School Studios, Inc.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/595a600.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/595a600_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/595a600_th.jpg,1959 A. J. Winters Elementary School   Fifth Grade    Mrs. Clayton,We apologize for misspelled names and misidentified students.  Please send corrections to blkcolib@dcdi.net.,15,2009-05-14,2009-05-14,16.jp2,/p151201coll15/image/16.jp2,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll15&CISOPTR=15,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll15/id/15,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll15&CISOPTR=15
595b600,,595b600.jpg,"A collection of individual portrait photographs arranged in rows, showing children and one adult. The adult is on the top left, wearing glasses and a tie. The children vary in attire, including dresses and shirts. Text indicates the year as 1959-1960 and the location as A. J. Winters Elementary, Fifth Grade, with Mr. Larsen.",Mr Larsen's 1959-1960 Fifth Grade Class,students;class portraits;elementary schools,"Class composite photographs from A. J. Winters Elementary School, Montpelier, Idaho  Row 1:  Mr. Verlaine Larsen, Rusty Cook, Dana Smith, Janet Stock, Stanna  Freeman, Connie Taylor, Jenne Bartschi,  Louis Perkins    Row 2:  Elizabeth Evans, Linda Woolstenhulme, Beth Nelson, Rhonda Bateman, Linda Irving   Row 3:  Jim Hunzeker, David Loertscher, Merilyn Humpherys, Maxine Walker, Kathy Pederson, April ?,  Susanne Derricott   Row 4:  Terry Sparks, Gordon Hill, Chad Wood, Wayns Swensen, Randy Transtrum, Larry Hymas, Gary Danks","Montpelier, Idaho","Enterprise School Photos, Tulsa, OK","Bear Lake County Library, Montpelier, Idaho",A.J. Winters Elementary School,1959,1959-1960,2009-05-14,Image;StillImage,,image/jpeg,Photograph,,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""","Photographs used with copyright permission from Lifetouch National School Studios, Inc.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/595b600.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/595b600_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/595b600_th.jpg,1959 A.J. Winters Elementary School   Fifth Grade   Mr. Larsen,We apologize for misspelled names and misidentified students.  Please send corrections to blkcolib@dcdi.net.,16,2009-05-14,2009-05-14,17.jp2,/p151201coll15/image/17.jp2,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll15&CISOPTR=16,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll15/id/16,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll15&CISOPTR=16
595c600,,595c600.jpg,"A collection of individual portraits featuring a group of children and an adult, likely a school class. There are five rows of photographs, with each row containing several headshots. The adult appears in the top row. The image includes text: ""1959-1960 A.J. Winters Elementary Fifth Grade Mrs. Mahlock.""",1959-1960 AJ Winters Fifth Grade Class,students;class portraits;elementary schools,"Row 1:  Mrs. Minnie Mahlock, Connin Lewis, unknown, Nancy Bentsen, Linda Aland, Nate Bischoff, unknown, unknown  Row 2:  unknown, Shauna Rigby, Neil Dimick, Sherrie Phelps, Roger Jacobson, Neil Dimick  Row 3:  Diane Davidson, Kathy Wuthrich, Brent Peterson, Russell Perkins, Reed Bartlome, Sid Jensen, Lynn Lewis, Mike Ochsenbein   Row 4:  Tom Stephens, Karen Kunz, Carol Stucki, Charlotte Rowland, JoAnne Rigby, unknown, Ann Sneddon.","Montpelier, Idaho","Enterprise School Photos, Tulsa, OK","Bear Lake County Library, Montpelier, Idaho",A.J. Winters Elementary School,1959,1959-1960,2009-05-14,Image;StillImage,,image/jpeg,Photograph,,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""","Photographs used with copyright permission from Lifetouch National School Studios, Inc.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/595c600.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/595c600_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/595c600_th.jpg,1959 A. J. Winters Elementary School    Fifth Grade    Mrs. Mahlock,We apologize for misspelled names and misidentified students.  Please send corrections to blkcolib@dcdi.net.,17,2009-05-14,2009-05-14,18.jp2,/p151201coll15/image/18.jp2,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll15&CISOPTR=17,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll15/id/17,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll15&CISOPTR=17
596a600,,596a600.jpg,"Rows of individual portraits of children and one adult in a grid format. Text in the center reads: ""1959-1960 A.J. Winters Elementary Sixth Grade Mrs. Hacker."" Various children are shown in different outfits, often with smiles, in portrait-style poses.",1959-1960 AJ Winters Sixth Grade Class,students;class portraits;elementary schools,"Class composite photographs from A. J. Winters Elementary School, Montpelier, Idaho  Row 1:  Mrs. Hacker, Dennis Penleberry, Ann Wixom, Vicky Jensen, Mabel Crane, Gregory Hopkins, Clayton Robison   Row 2:  Laird LeGrand, unknown, Jim Parks, Stan Smith, Allen Grunig  Row 3:  Patty Cobb, Karen Stephens, Nancy Pendrey, Dorothy Kunz, Nancy Lloyd, Marguerite Barking, JoMarie Hall  Row 4:  Pat George, unknown, unknown, unknown, Wayne Law, Craig Bunn, Marlys Hansen","Montpelier, Idaho","Enterprise School Photos, Tulsa, OK","Bear Lake County Library, Montpelier, Idaho",A.J. Winters Elementary School,1959,1959-1960,2009-05-14,Image;StillImage,,image/jpeg,Photograph,,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""","Photographs used with copyright permission from Lifetouch National School Studios, Inc.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/596a600.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/596a600_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/596a600_th.jpg,1959 A. J. Winters Elementary School   Sixth Grade   Mrs. Hacker,We apologize for misspelled names and misidentified students.  Please send corrections to blkcolib@dcdi.net.,18,2009-05-14,2009-05-14,19.jp2,/p151201coll15/image/19.jp2,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll15&CISOPTR=18,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll15/id/18,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll15&CISOPTR=18
596b600,,596b600.jpg,"A group of individual portraits arranged in a grid. The text reads: ""1959-1960 A.J. Winters Elementary Sixth Grade Mr. Rigby."" There are multiple rows, each containing several children's portraits along with one adult, likely a teacher.",Mr Rigby's 1959-1960 Sixth Grade Class,students;class portraits;elementary schools,"Class composite photographs from A. J. Winters Elementary School, Montpelier, Idaho  Row 1:  Mr. Truman Rigby, Stuart Crane, Gerald Greeman, Wayne Petereit, Bryan Sharpe, Rosemany Knutti, Leona Reese, unknown   Row 2:  Lenna Jacobson, Renee Hayes, Keene Rigby, Rosemary Knutti, Betty Parker, Glenda Harris   Row 3:  JoAnn Lloyd, Vicki Bailey, Tom Parker, Terry Allred, Bonnie Woolstenhulme, Debbie Porter, Glenda Harris, Fay LaRocco  Row 4:  Betty Jo Beckley, Helen Hymas, Doug Hyldahl, Steve Watkins, Robert Ericson, Val Wuthrich, Wayne Cochran, Linda Rowland, Susan Budge.","Montpelier, Idaho","Enterprise School Photos, Tulsa, OK","Bear Lake County Library, Montpelier, Idaho",A.J. Winters Elementary School,1961,1961-1962,2009-05-14,Image;StillImage,,image/jpeg,Photograph,,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""","Photographs used with copyright permission from Lifetouch National School Studios, Inc.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/596b600.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/596b600_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/596b600_th.jpg,1959 A. J. Winters Elementary School   Sixth Grade  Mr. Rigby,We apologize for misspelled names and misidentified students.  Please send corrections to blkcolib@dcdi.net.,19,2009-05-14,2009-05-14,20.jp2,/p151201coll15/image/20.jp2,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll15&CISOPTR=19,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll15/id/19,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll15&CISOPTR=19
596c600,,596c600.jpg,"Portraits of a group of children and one adult arranged in rows. The text reads ""1959-1960 A.J. Winters Elementary Sixth Grade Mr. Teuscher."" Each image features a single individual, mostly wearing collared shirts and sweaters, facing forward.",1959-1960 AJ Winters Sixth Grade Class,students;class portraits;elementary schools,"Class composite photographs from A. J. Winters Elementary School, Montpelier, Idaho  Row 1:  Mr. Lewis Teuscher, Marsha Ipsen, Paul Grandy, Bob Langford, Lynn Wells, unknown, Wayne Peterson   Row 2:  Michael Hymas, JoAnn Grimes, Robert Peterson, Greg Walton  Row 3:  unknown, Craig Hirschi, Linda Wilcox, Lynne Michaelson, Cecil Taylor, Sherrie Sparks, Debra Peterson  Row 4:  Randy Deets, Jeannie Rich, Gary Courtney, Tom Williams, unknown, Allen Kunz, Kathryn Moss.  Missing Bruce Carver, Brian Brown.","Montpelier, Idaho","Enterprise School Photos, Tulsa, OK","Bear Lake County Library, Montpelier, Idaho",A.J. Winters Elementary School,1961,1961-1962,2009-05-14,Image;StillImage,,image/jpeg,Photograph,,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""","Photographs used with copyright permission from Lifetouch National School Studios, Inc.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/596c600.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/596c600_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/596c600_th.jpg,1959 A. J. Winters Elementary School  Sixth Grade   Mr. Teuscher,We apologize for misspelled names and misidentified students.  Please send corrections to blkcolib@dcdi.net.,20,2009-05-14,2009-05-14,21.jp2,/p151201coll15/image/21.jp2,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll15&CISOPTR=20,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll15/id/20,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll15&CISOPTR=20
59staff600,,59staff600.jpg,"A collection of individual portraits arranged in a grid. Each portrait features a person with various expressions and attire, including suits, dresses, and glasses. In the center, text reads ""1959-1960 A. J. Winters Elementary Staff Photos.""",A J Winters Elementary Staff 1959-1960,portraits;teachers;elementary schools,"Class composite photographs from A. J. Winters Elementary School, Montpelier, Idaho  Row 1:  Principal Robert Clayton,  Charles Stucki, unknown, Ezma Parker, Verlaine Larsen, Minnie Mahlock, Margaret Esterholdt  Row 2:  Berniece Pendrey, Mrs. Cheney, Lucille Evans, Truman Rigby   Row 3:  Lewis Teuscher, Gwen Sharpe, Rose Dunn, Claricee Anderson, Mrs. Hacker, Rosina Jewett   Row 4:Mae Aland, Grace Thiel, Mildred Clayton, Wanda Johnson, Viola Mattson, Amber Goebel.","Montpelier, Idaho","Enterprise School Photos, Tulsa, OK","Bear Lake County Library, Montpelier, Idaho",A.J. Winters Elementary School,1959,1959-1960,2009-04-02,Image;StillImage,,image/jpeg,Photograph,68panderson75.jpg,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""","Photographs used with copyright permission from Lifetouch National School Studios, Inc.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/59staff600.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/59staff600_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/59staff600_th.jpg,"1959-1960 Staff Photos  A. J. Winters Elementary School  Montpelier, Idaho",We tried our best to identify students. We apologize for misspelled names and misidentified students.  Please send corrections to blkcolib@dcdi.net.,2,2009-04-22,2009-04-22,3.jp2,/p151201coll15/image/3.jp2,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll15&CISOPTR=2,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll15/id/2,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll15&CISOPTR=2
611a,,611a.jpg,"A collage of individual portraits showing children and one adult, who appears to be a teacher. Each child is dressed in early 1960s attire. In the center, text reads ""A. J. Winters Elementary 1961 Grade 1 1962."" Surrounding the portraits are illustrations of educational symbols, including a diploma, quill and ink, compass, globe, and rulers.",Mrs Evans' 1961 First Grade Class Portrait,children;schools;portraits,"Class composite photographs from A. J. Winters Elementary School, Montpelier, Idaho  Row 1:   Mrs. Lucille Evans, Marty Dixon, unknown, Jeffrey Wright, Penny Hymas, Michael Grunig, Sheryl Cameron, unknown      Row 2:  Richard Smedley, Peggy Dawn Adams, Don Hunzeker, Roxanne Toomer     Row 3:  Michael Parker, Lori Wilkes, David Higley, Wendy Nicholls, Mark Evans, Cynthia Ochsenbein    Row 4:  Laran Burdick, Dana Eborn, Mayrene Jensen, Brian Rowland, Tracy Bunn, Kathryn Portela     Row 5:  Kathy Nield, Missy Walling, Roger Jones, Kathleen Arnell, Jill Hymas, Wendy Lewis, Steve Jewell.","Montpelier, Idaho","Enterprise School Photos, Tulsa, OK","Bear Lake County Library, Montpelier, Idaho",A.J. Winters Elementary School,1961,1961-1962,2009-05-15,Image;StillImage,,image/jpeg,Photograph,,eng,"""In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. Materials in this digital collection are not held by University of Idaho Library Special Collections and Archives. Please contact Bear Lake Public Library at blcirc@dcdi.net for information.""","Photographs used with copyright permission from Lifetouch National School Studios, Inc.",http://rightsstatements.org/vocab/InC-EDU/1.0/,image,https://objects.lib.uidaho.edu/bear-lake-county/611a.jpg,https://objects.lib.uidaho.edu/bear-lake-county/small/611a_sm.jpg,https://objects.lib.uidaho.edu/bear-lake-county/thumbs/611a_th.jpg,1961  1-A   A. J. Winters Elementary School    First Grade   Mrs. Evans,We apologize for misspelled names and misidentified students.  Please send corrections to blkcolib@dcdi.net.,41,2009-06-17,2009-06-17,42.jp2,/p151201coll15/image/42.jp2,http://server16293.contentdm.oclc.org/cgi-bin/thumbnail.exe?CISOROOT=/p151201coll15&CISOPTR=41,http://cdm16293.contentdm.oclc.org/cdm/ref/collection/p151201coll15/id/41,http://server16293.contentdm.oclc.org/cgi-bin/showfile.exe?CISOROOT=/p151201coll15&CISOPTR=41
